Folder,File,Muscle,Force_Level,Plateau,MU,ISI_Mean_ms,ISI_SD_ms,ISI_CV,Firing_Rate_Hz,Num_Spikes
P02_iEMG_Ramps,VL_30.mat,VL,30,3,17,185.59068341121494,31.922605520610905,0.17200543116638944,5.388201506776561,108
P02_iEMG_Ramps,VL_30.mat,VL,30,3,18,146.57054227941177,17.61840616610138,0.12020427769527448,6.8226533411718595,137
P02_iEMG_Ramps,VL_30.mat,VL,30,3,19,106.55759107620321,13.273655983760484,0.12456790595301662,9.384596535078046,188
P02_iEMG_Ramps,VL_30.mat,VL,30,3,20,107.9308551290761,11.133163373748632,0.10315088637474723,9.265191115219881,185
P02_iEMG_Ramps,VL_30.mat,VL,30,3,21,127.3681640625,14.161031006254504,0.11118187272688988,7.851255510829979,157
P02_iEMG_Ramps,VM_05.mat,VM,5,1,1,119.71048138098803,10.860819710819138,0.09072572080178781,8.353487417842898,335
P02_iEMG_Ramps,VM_05.mat,VM,5,1,2,125.96208349763407,9.124219224364259,0.07243623613557994,7.938896946070147,318
P02_iEMG_Ramps,VM_05.mat,VM,5,1,3,118.61415578358209,11.315633106538092,0.09539867338586529,8.430696938268936,336
P02_iEMG_Ramps,VM_05.mat,VM,5,1,4,106.48567708333333,8.478762755275268,0.07962350418864292,9.390934324598623,376
P02_iEMG_Ramps,VM_05.mat,VM,5,1,5,109.86489540289256,8.66402969293903,0.07886076495286884,9.102088490894532,364
P02_iEMG_Ramps,VM_05.mat,VM,5,1,6,118.86695359281437,16.473816000544435,0.138590377751048,8.412767129757173,335
P02_iEMG_Ramps,VM_05.mat,VM,5,1,7,156.99356522302904,21.309037837674612,0.13573191874076146,6.369687818601831,242
P02_iEMG_Ramps,VM_05.mat,VM,5,1,8,150.00333867521368,14.423500168336181,0.09615452759732139,6.666518284404282,235
P02_iEMG_Ramps,VM_05.mat,VM,5,1,9,113.30239494301995,19.50436736699428,0.1721443520836702,8.825938767692444,352
P02_iEMG_Ramps,VM_05.mat,VM,5,1,10,123.7610052244582,7.610663858929668,0.061494845206910245,8.0800895095055,324
P02_iEMG_Ramps,VM_05.mat,VM,5,1,11,124.5829074182243,8.57489747866924,0.06882884383074593,8.026783294140056,322
P02_iEMG_Ramps,VM_05.mat,VM,5,1,12,147.8194962686567,14.414007476759156,0.0975108685972127,6.765007493886567,269
P02_iEMG_Ramps,VM_05.mat,VM,5,2,1,123.97097001164596,10.948380255571843,0.08831406461160497,8.06640457766894,323
P02_iEMG_Ramps,VM_05.mat,VM,5,2,2,132.56380208333334,8.325698559498475,0.06280521853367411,7.5435374082841395,301
P02_iEMG_Ramps,VM_05.mat,VM,5,2,3,128.03679435483872,11.230322328734898,0.08771167995358739,7.810254896171636,311
P02_iEMG_Ramps,VM_05.mat,VM,5,2,4,107.56664841644205,9.201831336756157,0.0855453941553655,9.296561849993882,372
P02_iEMG_Ramps,VM_05.mat,VM,5,2,5,115.32497516257226,13.66060802909941,0.11845316255080231,8.671148626655343,347
P02_iEMG_Ramps,VM_05.mat,VM,5,2,6,120.83751433486239,14.740131288747152,0.1219830726400049,8.27557572252621,328
P02_iEMG_Ramps,VM_05.mat,VM,5,2,7,157.8890306122449,12.814846303915951,0.0811636264674242,6.333562224825301,246
P02_iEMG_Ramps,VM_05.mat,VM,5,2,8,162.74171939566116,16.21802503695248,0.09965499379739788,6.144705879435737,243
P02_iEMG_Ramps,VM_05.mat,VM,5,2,9,122.07389621559633,13.949481877429713,0.11427080080079813,8.191759507977746,328
P02_iEMG_Ramps,VM_05.mat,VM,5,2,10,219.0451150412088,1171.407265481483,5.347789953047376,4.565269578423928,183
P02_iEMG_Ramps,VM_05.mat,VM,5,2,11,219.68417324862637,1174.4828909300415,5.346233520431292,4.551989272655775,183
P02_iEMG_Ramps,VM_05.mat,VM,5,2,12,256.08911758814105,1256.7896044435684,4.907625971302764,3.9048906467328464,157
P02_iEMG_Ramps,VM_05.mat,VM,5,3,1,134.8384533898305,13.388052500881733,0.09928957329535387,7.4162820386919375,296
P02_iEMG_Ramps,VM_05.mat,VM,5,3,2,141.32840302491104,11.901170434289627,0.08420933216228223,7.075718529301831,282
P02_iEMG_Ramps,VM_05.mat,VM,5,3,3,141.015625,14.718489492168773,0.1043748839333852,7.091412742382271,281
P02_iEMG_Ramps,VM_05.mat,VM,5,3,4,115.99113975947522,9.925248877485068,0.08556902620378194,8.621348165675826,344
P02_iEMG_Ramps,VM_05.mat,VM,5,3,5,122.67403308256173,10.971761466025388,0.08943833662533296,8.151684385618779,325
P02_iEMG_Ramps,VM_05.mat,VM,5,3,6,135.0519277943686,22.4082339157416,0.16592309552115836,7.404559241261701,294
P02_iEMG_Ramps,VM_05.mat,VM,5,3,7,179.28089488636363,27.1636645622056,0.15151455250947496,5.577839181547177,221
P02_iEMG_Ramps,VM_05.mat,VM,5,3,8,169.90302905701753,21.47131662277428,0.12637394837480356,5.885710252195747,229
P02_iEMG_Ramps,VM_05.mat,VM,5,3,9,133.61800020973155,15.730063117579347,0.11772413217447411,7.484021602107235,299
P02_iEMG_Ramps,VM_05.mat,VM,5,3,10,138.62202962239584,8.537536275195325,0.06158859669311895,7.213860615978454,289
P02_iEMG_Ramps,VM_05.mat,VM,5,3,11,137.66861753892732,10.070650279475473,0.0731513867103945,7.263819582681863,290
P02_iEMG_Ramps,VM_05.mat,VM,5,3,12,160.02063828441297,10.89981618975529,0.06811506507293442,6.249193920990668,248
P02_iEMG_Ramps,VM_05.mat,VM,5,4,1,136.45711124146757,15.845092754958237,0.11611775019126387,7.328309905597011,294
P02_iEMG_Ramps,VM_05.mat,VM,5,4,2,143.64426427607913,13.755885670363764,0.09576355686521144,6.9616423951187905,279
P02_iEMG_Ramps,VM_05.mat,VM,5,4,3,143.14446124551972,18.621890544463092,0.13009158986964253,6.985949657422033,280
P02_iEMG_Ramps,VM_05.mat,VM,5,4,4,117.07838847140762,11.375367537479725,0.09716026745839407,8.54128599698155,342
P02_iEMG_Ramps,VM_05.mat,VM,5,4,5,125.09979917711598,13.340649627606169,0.10664005630191709,7.993617948052838,320
P02_iEMG_Ramps,VM_05.mat,VM,5,4,6,136.8231411637931,22.90649870800308,0.16741684566780524,7.3087051758509505,291
P02_iEMG_Ramps,VM_05.mat,VM,5,4,7,182.92424128605768,22.44028799314367,0.12267530992817653,5.466744008172191,209
P02_iEMG_Ramps,VM_05.mat,VM,5,4,8,178.71993807603687,18.860277496675913,0.10552978979128651,5.595346611940674,218
P02_iEMG_Ramps,VM_05.mat,VM,5,4,9,134.74311440677965,17.146242182093886,0.12725134236047586,7.421529511193223,296
P02_iEMG_Ramps,VM_05.mat,VM,5,4,10,139.57099780701753,8.43116246804662,0.06040769644496091,7.1648122870245805,286
P02_iEMG_Ramps,VM_05.mat,VM,5,4,11,138.947770979021,9.362121234604672,0.06737870761538313,7.196948845987496,287
P02_iEMG_Ramps,VM_05.mat,VM,5,4,12,162.20503826530611,11.321702500784648,0.06979871045846692,6.165036614734359,246
P02_iEMG_Ramps,VM_15.mat,VM,15,1,1,112.01062558302239,6.973007581590655,0.06225309023403547,8.927724443952854,269
P02_iEMG_Ramps,VM_15.mat,VM,15,1,2,120.47040385584677,6.705789532464285,0.055663377209960556,8.300793954310855,249
P02_iEMG_Ramps,VM_15.mat,VM,15,1,3,118.2950458829365,16.04837357700589,0.13566395327228822,8.453439385699966,253
P02_iEMG_Ramps,VM_15.mat,VM,15,1,4,153.64348421391753,13.380745938346482,0.08708957627982776,6.508574087057944,195
P02_iEMG_Ramps,VM_15.mat,VM,15,1,5,138.22835286458334,9.48174453215301,0.06859478779611797,7.234405816726031,217
P02_iEMG_Ramps,VM_15.mat,VM,15,1,6,178.431396484375,70.38352218127865,0.3944570494209075,5.604394852604142,161
P02_iEMG_Ramps,VM_15.mat,VM,15,1,7,156.7518789556962,10.605375573289741,0.06765708739151514,6.379508856047821,159
P02_iEMG_Ramps,VM_15.mat,VM,15,1,8,166.93880208333334,10.431842704783246,0.06248902337022778,5.990219095383319,151
P02_iEMG_Ramps,VM_15.mat,VM,15,1,9,127.55045572916667,5.54129091102717,0.04344391307227651,7.84003470848699,181
P02_iEMG_Ramps,VM_15.mat,VM,15,1,10,122.88089956275721,5.800631017418969,0.04720531049218512,8.137961258082134,244
P02_iEMG_Ramps,VM_15.mat,VM,15,1,11,116.71638488769531,6.0625981055135245,0.05194299079214085,8.567777360155574,257
P02_iEMG_Ramps,VM_15.mat,VM,15,1,12,130.32693614130434,7.138813231829823,0.054776191654576374,7.673010887908623,231
P02_iEMG_Ramps,VM_15.mat,VM,15,1,13,158.96898352581522,42.067588898382866,0.26462765229640817,6.2905352844355855,185
P02_iEMG_Ramps,VM_15.mat,VM,15,1,14,167.0936627094972,10.770961589387102,0.06446062295081229,5.984667424153378,180
P02_iEMG_Ramps,VM_15.mat,VM,15,1,15,166.65775576117318,16.53486587558827,0.09921449979971741,6.000320809749998,180
P02_iEMG_Ramps,VM_15.mat,VM,15,2,1,108.33828691123189,6.760763779588001,0.06240419682034943,9.230347170057806,277
P02_iEMG_Ramps,VM_15.mat,VM,15,2,2,113.74985147338403,6.366244329960792,0.05596705619831433,8.791220270155579,264
P02_iEMG_Ramps,VM_15.mat,VM,15,2,3,109.91139131433823,12.940363519775065,0.11773450745215852,9.098238026485134,273
P02_iEMG_Ramps,VM_15.mat,VM,15,2,4,144.38971920289856,9.69433334053785,0.06714005258861422,6.925700842971966,208
P02_iEMG_Ramps,VM_15.mat,VM,15,2,5,133.25151715959822,8.472805321961694,0.06358505706027821,7.504604985489797,225
P02_iEMG_Ramps,VM_15.mat,VM,15,2,6,162.12820030120483,22.872072862896367,0.1410739946561067,6.167958431304246,167
P02_iEMG_Ramps,VM_15.mat,VM,15,2,7,158.22895998677248,13.86298917487581,0.08761347591512147,6.319955588936421,190
P02_iEMG_Ramps,VM_15.mat,VM,15,2,8,163.25189976092895,11.172349832055506,0.06843626229413952,6.125502989333848,184
P02_iEMG_Ramps,VM_15.mat,VM,15,2,9,123.7881747159091,5.908336524559507,0.047729409841602385,8.078316061247175,243
P02_iEMG_Ramps,VM_15.mat,VM,15,2,10,123.57672068698348,42.51857496355863,0.344066218355616,8.092138992205282,243
P02_iEMG_Ramps,VM_15.mat,VM,15,2,11,117.75113804133858,40.89274114782785,0.3472810694489572,8.49248692313218,255
P02_iEMG_Ramps,VM_15.mat,VM,15,2,12,131.00308747270742,45.83147423466869,0.34985033649849673,7.633407878332146,230
P02_iEMG_Ramps,VM_15.mat,VM,15,2,13,151.85341282894737,54.57952635248442,0.3594224544295529,6.585298159392917,191
P02_iEMG_Ramps,VM_15.mat,VM,15,2,14,170.71428571428572,53.21201498832107,0.3117021798479058,5.857740585774058,176
P02_iEMG_Ramps,VM_15.mat,VM,15,2,15,162.65550696331522,45.08517687499833,0.2771819885887214,6.147962762954817,185
P02_iEMG_Ramps,VM_15.mat,VM,15,3,1,109.88733628216912,6.738563515616492,0.06132247576111212,9.100229688270868,273
P02_iEMG_Ramps,VM_15.mat,VM,15,3,2,115.04845252403847,6.177079503091928,0.05369111333158763,8.691990009957395,261
P02_iEMG_Ramps,VM_15.mat,VM,15,3,3,111.54703473513011,13.548707011749853,0.12146183037425813,8.96482817651328,270
P02_iEMG_Ramps,VM_15.mat,VM,15,3,4,146.45182291666666,9.578835878404117,0.06540605427529995,6.828184040897978,205
P02_iEMG_Ramps,VM_15.mat,VM,15,3,5,135.2371903153153,9.769788789578831,0.07224187937356477,7.394415675661611,223
P02_iEMG_Ramps,VM_15.mat,VM,15,3,6,165.64778645833334,20.65664285173039,0.12470219671137177,6.036905299978383,181
P02_iEMG_Ramps,VM_15.mat,VM,15,3,7,157.62502411265433,10.105701974528772,0.06411229455106217,6.344170322126655,163
P02_iEMG_Ramps,VM_15.mat,VM,15,3,8,163.08780354299364,9.6066533735511,0.05890479339872015,6.131666367904558,158
P02_iEMG_Ramps,VM_15.mat,VM,15,3,9,125.0562118902439,10.703644993531727,0.08559067024136174,7.996404056102819,206
P02_iEMG_Ramps,VM_15.mat,VM,15,3,10,122.15800382653062,16.155732009601074,0.1322527505651032,8.18611935915424,246
P02_iEMG_Ramps,VM_15.mat,VM,15,3,11,114.85276442307692,5.68162952292514,0.04946880949243875,8.706799570938964,261
P02_iEMG_Ramps,VM_15.mat,VM,15,3,12,125.7012375262605,10.139004330810488,0.08065954266116376,7.955371161648969,239
P02_iEMG_Ramps,VM_15.mat,VM,15,3,13,148.16347947761193,21.43477789013158,0.1446697793930417,6.749301538582616,202
P02_iEMG_Ramps,VM_15.mat,VM,15,3,14,164.66346153846155,15.145349386393873,0.09197759627357446,6.072992700729927,183
P02_iEMG_Ramps,VM_15.mat,VM,15,3,15,164.4053700206044,15.634426548237121,0.09509681190022995,6.082526379002542,183
P02_iEMG_Ramps,VM_15.mat,VM,15,4,1,114.36963263358778,11.010714275489198,0.0962730579957778,8.743579715812801,263
P02_iEMG_Ramps,VM_15.mat,VM,15,4,2,119.430859375,7.366681088854911,0.06168155472886892,8.373045335461482,251
P02_iEMG_Ramps,VM_15.mat,VM,15,4,3,114.7951089559387,13.33767706315568,0.11618680607964771,8.711172532479807,262
P02_iEMG_Ramps,VM_15.mat,VM,15,4,4,149.96221341080403,9.3674601128673,0.062465469799423634,6.668346493797183,200
P02_iEMG_Ramps,VM_15.mat,VM,15,4,5,138.1669426843318,10.60862463834799,0.07678120708355961,7.2376212469627195,218
P02_iEMG_Ramps,VM_15.mat,VM,15,4,6,175.8484604779412,21.361389294293016,0.12147612345444807,5.686714556852445,171
P02_iEMG_Ramps,VM_15.mat,VM,15,4,10,123.88039743257261,9.79213035831729,0.07904503506010377,8.072302161803236,242
P02_iEMG_Ramps,VM_15.mat,VM,15,4,11,118.95035032242063,6.748423199221314,0.056733109073906794,8.406868893529545,253
P02_iEMG_Ramps,VM_15.mat,VM,15,4,12,128.23439176502146,14.08633304619545,0.10984832424680151,7.7982200113087785,234
P02_iEMG_Ramps,VM_15.mat,VM,15,4,13,150.79456676136363,14.003666241818463,0.09286585413902633,6.6315386653321955,199
P02_iEMG_Ramps,VM_15.mat,VM,15,4,14,167.99026747881356,11.061425929528893,0.0658456355569761,5.952725803750012,178
P02_iEMG_Ramps,VM_15.mat,VM,15,4,15,167.3948823735955,22.829441605222296,0.13638076195346915,5.973898280642645,179
P02_iEMG_Ramps,VM_30.mat,VM,30,2,1,116.953125,7.977009049496358,0.06820689100437767,8.550434201736808,171
P02_iEMG_Ramps,VM_30.mat,VM,30,2,2,104.37723795572917,6.424231604873126,0.061548204672726786,9.580632900289453,193
P02_iEMG_Ramps,VM_30.mat,VM,30,2,3,122.50287576687117,6.12194633207489,0.049973898928913685,8.1630736726789,164
P02_iEMG_Ramps,VM_30.mat,VM,30,2,4,136.91271551724137,7.277079682785791,0.05315123328971874,7.303923497697848,146
P02_iEMG_Ramps,VM_30.mat,VM,30,2,5,137.58957435344828,10.430804272098303,0.07581100763712686,7.2679925401261904,146
P02_iEMG_Ramps,VM_30.mat,VM,30,2,6,133.76743393456377,9.11817147921759,0.06816435967275869,7.47566108272047,150
P02_iEMG_Ramps,VM_30.mat,VM,30,2,7,150.1196839755639,13.05103902954079,0.08693755997824512,6.661351619703499,134
P02_iEMG_Ramps,VM_30.mat,VM,30,2,8,136.47728488869862,6.825372477380112,0.05001105116464188,7.327226657648783,147
P02_iEMG_Ramps,VM_30.mat,VM,30,2,9,131.0739617598684,6.581681210540574,0.050213491086798914,7.6292803435058385,153
P02_iEMG_Ramps,VM_30.mat,VM,30,2,10,137.68039279513889,11.096998282087926,0.08059969946918781,7.263198337093263,145
P02_iEMG_Ramps,VM_30.mat,VM,30,2,11,108.54704483695652,4.980634801587808,0.04588457298924156,9.212595345198514,185
P02_iEMG_Ramps,VM_30.mat,VM,30,2,12,101.68147208121827,6.100042096204077,0.05999167765128003,9.834633385335414,198
P02_iEMG_Ramps,VM_30.mat,VM,30,2,13,131.07331928453948,7.133179925490143,0.05442129614498536,7.6293177395558125,153
P02_iEMG_Ramps,VM_30.mat,VM,30,2,14,109.98899343922652,6.156804281033201,0.055976549002924474,9.09181881505754,182
P02_iEMG_Ramps,VM_30.mat,VM,30,2,15,133.255859375,12.579174457626399,0.09439865921562896,7.504360443812567,151
P02_iEMG_Ramps,VM_30.mat,VM,30,2,16,127.62858072916667,10.78970948755669,0.08453991594917848,7.835235605432634,157
P02_iEMG_Ramps,VM_30.mat,VM,30,2,17,137.67971462673611,11.01805473444083,0.08002671101049207,7.2632341133993705,145
P02_iEMG_Ramps,VM_30.mat,VM,30,2,18,140.40768045774647,10.762614585843183,0.07665260583150241,7.122117513371604,143
P02_iEMG_Ramps,VM_30.mat,VM,30,3,1,116.50561951754386,8.12932974567132,0.06977628872611741,8.58327696244228,172
P02_iEMG_Ramps,VM_30.mat,VM,30,3,2,103.46198996113989,6.068772685584498,0.05865702648734976,9.665385330164227,194
P02_iEMG_Ramps,VM_30.mat,VM,30,3,3,121.85475419207317,7.3108003640686325,0.05999602077523382,8.206491462973641,165
P02_iEMG_Ramps,VM_30.mat,VM,30,3,4,138.04552801724137,7.793573739578657,0.05645654626787526,7.243986924915842,146
P02_iEMG_Ramps,VM_30.mat,VM,30,3,5,139.24620301573427,19.28627469989004,0.13850485171010923,7.181524367217424,144
P02_iEMG_Ramps,VM_30.mat,VM,30,3,6,138.81971571180554,10.929789087307183,0.07873369449911422,7.203587724354904,145
P02_iEMG_Ramps,VM_30.mat,VM,30,3,7,156.29075418307087,14.27647327218357,0.09134560356309274,6.3983311439437545,128
P02_iEMG_Ramps,VM_30.mat,VM,30,3,8,140.09915865384616,7.179434928869048,0.05124538218397038,7.137801608579088,144
P02_iEMG_Ramps,VM_30.mat,VM,30,3,9,133.30209207214764,7.170716365394541,0.05379297694377898,7.501757732795115,150
P02_iEMG_Ramps,VM_30.mat,VM,30,3,10,134.2026268875839,11.878387977192164,0.08851084552273487,7.451418971386152,150
P02_iEMG_Ramps,VM_30.mat,VM,30,3,11,106.55803274601064,5.516224298186086,0.05176732486545088,9.38455763709131,189
P02_iEMG_Ramps,VM_30.mat,VM,30,3,12,102.25456393494898,7.055820173919752,0.06900249634244625,9.77951459101784,197
P02_iEMG_Ramps,VM_30.mat,VM,30,3,13,133.21223958333334,8.918643625301208,0.06695063196292851,7.5068177153078475,151
P02_iEMG_Ramps,VM_30.mat,VM,30,3,14,108.40582770270271,6.237479129980275,0.057538227069177814,9.224596326522661,186
P02_iEMG_Ramps,VM_30.mat,VM,30,3,15,130.30981924019608,9.607098227295614,0.07372505221258227,7.674018779480699,154
P02_iEMG_Ramps,VM_30.mat,VM,30,3,16,129.12692775974025,8.744863762752717,0.06772300645937948,7.744318070206456,155
P02_iEMG_Ramps,VM_30.mat,VM,30,3,17,134.2026268875839,12.348181884618844,0.09201147675717566,7.451418971386152,150
P02_iEMG_Ramps,VM_30.mat,VM,30,3,18,143.29684689748203,12.22200917438356,0.08529154296833534,6.978520614032937,140
